"_id",uniqueStudentIdCount,uniqueClientIdsCount
oR17p5WKUE5DdxEXlAhyu1cTQh78,4,3
oR17p5b85uRc0QOKrSiViJ65td0w,4,1
oR17p5b_5HolwXxSWcUMX0FFHsHI,4,4
oR17p5XGSsWzUMea6ziXa4Erf7NU,4,1
oR17p5SpQVeFh3aiN0BurXd5Vr_M,4,1
oR17p5V6eTu0SdP8GQnEcJ6udMI4,4,1
oR17p5ae8i44N5JjOCdR24EmGe9s,4,1
oR17p5Wp88-RZlKQC_acDme6s-6w,4,2
oR17p5YCfMKKiToprpUvu7NBV3pM,4,1
oR17p5YiBLX_8J8Au-2kv0Yyue8s,4,3
oR17p5WtVDXOMs9pm0kg135n7MOM,4,1
oR17p5WabwzBl9xep6EE3TF449zI,4,1
oR17p5b6-CUPNAntFMqge-zTUIs8,4,3
oR17p5ZWxdTI_HomeSZSQB5xAfIs,4,1
oR17p5dPDvAqgYSdZjdxfDvn0JRU,4,1
oR17p5UQmdl0ok9vvr4-y_myyORI,4,1
oR17p5QahUQGuRAGXfZPW5X2OdfA,4,2
oR17p5W2wNEbbIqDrRYqlewS-N7A,4,1
oR17p5ekZyy5IWuKNcyMwFogO1XU,4,1
oR17p5W3FBaUrVJTNA214xky7N_A,4,1
oR17p5S1UtoDM_phWKi-MkW4xRcA,4,2
oR17p5Tbgh_2l40Ep6ABaqQLRVvc,4,1
oR17p5VQMFatJsiTCmgOG3Z1FevY,4,1
oR17p5cYSCVjHws0yMI3BE0TwpHc,4,1
oR17p5ZAHPAkLnKlFuMik3GmRbp8,4,2
oR17p5amWstnVWm3yJMr5J7ENMeI,4,1
oR17p5ctNDGvkVdjrN32Au3OjJtM,4,2
oR17p5Sd6j_2H0MRMAA1xvf3UpdE,4,1
oR17p5aQyu3zvHHOC9E08wW43JhE,4,1
oR17p5cQvEhAEQjBYhWczC0IYs30,4,1
oR17p5TZEL-0MDftw5-I70UL8QIU,4,4
oR17p5elEBGPnVfKVy4ZuaJBpNls,4,3
oR17p5Zn2tePSqY8Wbc2_UchhTlY,4,3
oR17p5ajGIgTqCefS_pwzCv24fb0,4,1
oR17p5RgLXOiudVnLZtIYzhFgXcI,4,2
oR17p5cMbTsGFOTDgsVtVI1uD_sA,4,1
oR17p5Y5WNDigtejS74c2FzsGCfc,4,3
oR17p5WgLiboe4jUpY0OUyW57F4Q,4,1
oR17p5QGwXdgr_HF5aSR6O0k2Z1o,4,3
oR17p5XX1i6f3Zhp6j-8QvYfIChs,4,2
oR17p5bBzbhAlCmic4WT2f01z-zs,4,1
oR17p5eOo46VbWZnzWX7Il8IBFLA,4,1
oR17p5dykNtxfxs8pxwnQty7e0Ac,4,1
oR17p5UJY0i4TrF3t2TUgW81lXoI,4,1
oR17p5eVfUSM9OQAdRi1esSPxSVA,4,1
oR17p5cuFJ3E1z_AS52IahDSqnxA,4,1
oR17p5dzxWRsABxxBX7waPZ2fIEc,4,1
oR17p5VfgigU1-MfJj-DlWsD5zmA,4,2
oR17p5VPaUisviHXYDz_fCaRfu-I,4,1
oR17p5bPqKOqnyal0N1FL7zD-f-E,4,3
oR17p5Y-sdWx9HqxIqtbuJK4_9qQ,4,1
oR17p5SHb_qS8-Gwi5B7WmMr3rKo,4,1
oR17p5ZNj1iCd7Di6qfuFsUBf56E,4,3
oR17p5T2V8I4G495jwLTAVNSA8Ec,4,1
oR17p5WarkGFa38wfFYAxBrum_ws,4,1
oR17p5YMLL2b996fs-RHtu2gBTag,4,1
oR17p5TpWWIKpr4NNMk9j26UMSGA,4,1
oR17p5YTZKo3MTiJ02Se1fDVGofg,4,1
oR17p5WKA8IZ0dkyfpheqPGkSLm0,4,1
oR17p5eADcvFopvavt7mCla71-aM,4,2
oR17p5SIc6OXm7uPiVb5jhcH7dbM,4,2
oR17p5VfiKAmdybXabKNepKE5kxw,4,2
oR17p5eZy2s_4gYQx9TH9KOsy6GI,4,2
oR17p5T92bdxi3DZSXvtLm1rXYfw,4,1
oR17p5Ylk3afCKF8nVkF-k-VyK_Y,4,1
oR17p5dRB9f3Sk5Cr8IB6ZQlU90Y,4,1
oR17p5YNnzuZxhXOdGziEiZ_Q_IU,4,1
oR17p5RPodtcNxHonMn__F22hidY,4,2
oR17p5QyLopDiH_W9cJiKiPRQMoo,4,3
oR17p5aa51AAtFbh-Wp3gWsjFNHQ,4,2
oR17p5ZSZ8DLOOHZiKRV5ijLEhzo,4,2
oR17p5VKCcRUDhmoDkkeojV3RJ5A,4,1
oR17p5dCssafBEycMqiRHc53aB68,4,2
oR17p5WazZe8WDL2psRBIxuQCcjI,4,1
oR17p5S8xyu6Z5Ocj2uuyTG6WdeQ,4,2
oR17p5Wcv057RyVM7goQFYlZB5e8,4,1
oR17p5XdjnBR_tvWTS7ey76XbFLc,4,1
oR17p5R_onKsF1GS-47vldivaL0s,4,4
oR17p5bIKKdqqt8qdO6FsNIAAzwM,4,1
oR17p5fw3PDxpGKGn7gfKRuyz47A,4,3
oR17p5W8ajiVb68jqG62JPHLAyJY,4,1
oR17p5Ra-5DjjLQXFFHzQxKwXd2s,4,1
oR17p5eRMX6AZdS8bxQr2mS_RTJI,4,1
oR17p5XaErj7OOvFspF2eDhPEokw,4,1
oR17p5Zn6reZ3QrUQTSz7-idHYPE,4,1
oR17p5X5Q2tlxEO0CJGKA5Ab_daY,4,2
oR17p5RSkWtUBGhI970MuHbz_oLI,4,2
oR17p5XzGPnUJ3ob5h5J9vPLeriM,4,1
oR17p5bd-MoVB0Gecd9mqAJd8oD0,4,1
oR17p5cwxX-vjB67cls1EITpMMpo,4,3
oR17p5VZ5cwHin_nYMXdH4_-vyAQ,4,2
oR17p5ak10xlO2ganQ_Fy8vfzQoQ,4,1
oR17p5TFDTyrlDk38BpCdVPPw9q0,4,1
oR17p5XDuRvOcF6FP7dkhLNntrkw,4,1
oR17p5QU9evSkv6Veq9sLZcyqLu4,4,2
oR17p5Zn-DS5zkQOq7diXESGLtDg,4,1
oR17p5XOk37w9PMhtKY25MdEvIl8,4,1
oR17p5cX9svEMD8UiDqKpnNzgxcw,4,3
oR17p5c1sui12xpYyEoc06wqJERk,4,1
oR17p5fR50ahcothOKW8BKFFyvqg,4,1
oR17p5RGMJpcR_FWehU0OqwQX97U,4,1
oR17p5QEr-NIAfc_su-WWKZmCuOY,4,1
oR17p5QCFi3IAloE56J7pcAaWuc4,4,1
oR17p5eAPyxSljc-ySDSvWaEzmeE,4,1
oR17p5Y84_QaIO1N753D58aayzLg,4,1
oR17p5T7_4itr9DRrqw65_98t_-w,4,1
oR17p5U4AIrcz3mIb29KIoGB7T5E,4,1
oR17p5TTw_vAWMkvyZcTR6Kxo3SU,4,1
oR17p5Rc6ArhY-REu0qBtCuanigE,4,2
oR17p5eYtZppDtn_Zua8QwtOu4bc,4,2
oR17p5WLAmbn-FXnGSO8YYaRxkLA,4,2
oR17p5SHgJiNYrIl7_IZ8ID2jnqs,4,1
oR17p5YS9msivi64z8zrJkQBNd3c,4,2
oR17p5QA8SMmIdQ12P71kpNE_T04,4,2
oR17p5eQt_B4s6oZEmCjEpoJ4jRA,4,1
oR17p5WDM5-sqVmwQKBSHq_6YK7Y,4,2
oR17p5SVDp_EA1EQ8MsffbKM7WV0,4,3
oR17p5cVCV9um3tL99hQnSuSAbVc,4,1
oR17p5S5PoObBq0Qz5KXnqvBbD-Y,4,1
oR17p5e2h7FVO1IQQLmyPlxBz3iM,4,1
oR17p5QcATEc8E7PLRE4O0S5BiGE,4,4
oR17p5fef58MwvrNB4mrr4r32Ed8,4,1
oR17p5T7FX1Ksi7idU4Dk926eZSs,4,1
oR17p5bkATfn5KOZOR74AHV1GaqM,4,1
oR17p5WGjmTON-IojNjCcLewjgPM,4,1
oR17p5fhkGEyjQw6wIUMSIOZapuc,4,3
oR17p5TDR2A6Sw9M1KEv1lNeQ1JE,4,1
oR17p5Q3i2TVNaly0-sBu4I85g5I,4,1
oR17p5TT77l4ncn38PLBRtL-CVaA,4,1
oR17p5ZajW2mv-31hZtYB2czVQj0,4,2
oR17p5Wuy0YQqTEwckvbVIJFsuZs,4,1
oR17p5cwsn4jTbTPX5_FGA-afUo8,4,1
oR17p5Xm1Utefp7LdJhvXxkNlA5c,4,1
oR17p5dYr9Ubt2cn0-WzGS5RPL8g,4,1
oR17p5cizngpyHf8HXI4BQrTdKqE,4,4
oR17p5dU9FvgjAi54YE9ealrc9z4,4,1
oR17p5Y8kCo0W6EKqk1cxMNWxGaI,4,3
oR17p5TN9v81DZbgIIWDyLC-Tfjg,4,1
oR17p5YhE2qm8T-I7uyfKbnN_eGY,4,1
oR17p5UKnFkRlFg-XVUXTWgXf9Is,4,1
oR17p5eqCi926YWd0mSIonGGcaSg,4,1
oR17p5fw_0Hr66pusR77oNVv2KF8,4,3
oR17p5eoHrw9lPqetf-uOcMxbwp4,4,2
oR17p5RxnVsG913Hdx_VMujXCn60,4,1
oR17p5RrStp06qwaiYsd7nzqL-Xg,4,1
oR17p5WE4fas1XNtJ_OK2U--wER4,4,2
oR17p5f5wQ-HxBTBuLkkOeJoBZPE,4,1
oR17p5cshpioz9pogzijHZLOXgjw,4,1
oR17p5Y1iRdACPlS1VQDo_v9eFXs,4,1
oR17p5XcFLF-3EkhL0-rCxiS2SkI,4,2
oR17p5fEQYasSc2DsN6zskdM1knE,4,1
oR17p5Uh__vR3d7wKsCnlZUrLqHY,4,3
oR17p5WHWaajfEL2nki0AgI2kmDw,4,1
oR17p5URjAtnRr6E0T29mQCARN-8,4,1
oR17p5fb-gPUBN-thOhZROcO9Q2c,4,2
oR17p5XP0nv8HwzeNKETUsmL2yAo,4,2
oR17p5buTmd2gw8kBucuEcq6p0B8,4,2
oR17p5Xe01_eTr62-j-JftCuiKo4,4,2
oR17p5Ylwzr6IY8XkfdwWOkJnoL0,4,1
oR17p5XON6CWp_okwUf_QnYv_xFM,4,1
oR17p5YCWXaJFQffPaaFCDttiFyI,4,1
oR17p5YfkfWBTk3APWphObW2BqYY,4,1
oR17p5VMODh7dNTRZXNt7BDcCvVI,4,2
oR17p5V13MmwRZ3wxNkDRV7ADCpE,4,1
oR17p5UBU_Fyd3mMxB8FgS8-I2_g,4,2
oR17p5WKOXgCoTcX3s3FFRQOEH-c,4,1
oR17p5bpbxHEvtde74zX0RP0i0-0,4,2
oR17p5TSaCKkcHTEkuIIHHzOgyY8,4,1
oR17p5XKNkwTDnRHZ9P8HryWoGMY,4,1
oR17p5VYC2spxpUIArC62UqNb3Eg,4,1
oR17p5Q5PBJzAEmW_XK_RQrJLql0,4,2
oR17p5ZC0Z1oOEzlPuqmCMi-DeWM,4,1
oR17p5VCLh5cn6ouzxHFGHcMOOck,4,1
oR17p5VtIzq285ftmFBTqybxIR4Q,4,1
oR17p5aQrkxKyj4d_vgtkKDcW6xo,4,1
oR17p5WMr6-WRj6Cx0fdQu8XlEnM,4,2
oR17p5coFx18dezf0hVg9fwH6GQU,4,1
oR17p5TnR7D3qGkGcb_X8cU8KVVc,4,2
oR17p5RAlMzbJVTO25WIkOFE2Umo,4,1
oR17p5bZcbBQALvdGL9Ch27W8JQw,4,1
oR17p5WuFJiju1D4tS-wTF8HhDlo,4,1
oR17p5Y19FgbCkZYpXuOoBSIc_8U,4,1
oR17p5cF4ORMTOb63ZBpQqpiWCdM,4,1
oR17p5ZTPWNF43Yo7A8DfOvmwG7w,4,1
oR17p5QVcEC9adehCiPfsASlMDFw,4,1
oR17p5c4rIEMlBaZ0DiTfOwX_4Fk,4,1
oR17p5Z9lp_AeiXTk-TDgHZmH2Z0,4,1
oR17p5eVCX8Ns3F6D0iHneJtWyQg,4,1
oR17p5fH7vm8ESmzalVdSjpde3Yg,4,1
oR17p5ZluYtDTnjPpfouN9lary-o,4,1
oR17p5TPtWarbnrnVBAmJaE9FCx4,4,2
oR17p5dBl6UdZrE6HUU0OJoTu99Q,4,1
oR17p5UfKPheogcYvugues-OjdY8,4,2
oR17p5fGqfKdUvWBLQIdnB4f_vk4,4,2
oR17p5eMifIiHIteuc1miPLFDIGg,4,1
oR17p5eKGOGS5POfjrs-T2cVGJqo,4,3
oR17p5cDpM3C1iqAD3faOMOHSHKs,4,1
oR17p5Q75y8WeWqiVDMUD4bFj_M8,4,1
oR17p5ahrLpL9h7oTPhFEV93oOB8,4,1
oR17p5RcyTZzu-pufc3zyr4aYhV8,4,2
oR17p5UGuCW9B3bmn1468eaTP7QY,4,1
oR17p5bRd7__6YFc0W28b40Or9Zs,4,1
oR17p5daOuMbrDixRwU4LhDb1W-8,4,1
oR17p5RHUtUjKYkmDiYkBZa8PM7U,4,1
oR17p5X1YMFsm5zC5dcQmLFhnPv8,4,2
oR17p5QWABMK0UGeQBBA4qIlcLbI,4,1
oR17p5RpAEnViSxGNdTPT8XEOKgw,4,1
oR17p5aRFd7Oz6WOnymQGL7u2zSg,4,1
oR17p5RMRSkSd5FSGVs0oNgycKP4,4,1
oR17p5RM2JsxWEBC86xwUrDfteEs,4,2
oR17p5baEm2_m30CzDmBQuaYeeTg,4,1
oR17p5ftCDVB8CYC_Zdt7x7M88Gs,4,2
oR17p5Sfk_DUf7TxTkfO0357hpWc,4,2
oR17p5WaG-gJWCPA645aNIAIoi6Y,4,2
oR17p5RzMuSksypj88PO6fOKQ7uM,4,1
oR17p5aEvx8XR49LYY6zp-3YHxDw,4,1
oR17p5VYXim8hWXcKXQbmdOFlfd0,4,1
oR17p5ZYuZ3XB7N5qMc4C5hTwB8o,4,3
oR17p5W5Bci8vML9nH0y9-7dpFpY,4,2
oR17p5UwUIVFa0fuIOvl8Oa-Z1iQ,4,1
oR17p5WIvsB9UmlP1_3ZAfiFmE68,4,1
oR17p5ZWLdo45H6-iBXrMjXaJljI,4,1
oR17p5ffEGhYMJO6kZwnuQ1C0xPI,4,1
oR17p5YBDZ0nm5-bgsZRlC6TL8RI,4,1
oR17p5SVdoTt8KmLYRRGwWsSXraE,4,1
oR17p5RrcJg8FwVORCRcr60R4Adw,4,2
oR17p5YEZTpZ9j86YYvYv9MyCoW0,4,1
oR17p5eoMv1mrFKLMCVGuxcoFT5k,4,1
oR17p5bF-q6jrNV-Dj1iy1oUjU8o,4,1
oR17p5YBoLs18_tyidz4dTy3b9bE,4,3
oR17p5Vk_TleLDuNVyYYOHAUEHsY,4,1
oR17p5bsvVo2v97X0dKWZH5CtXNQ,4,1
oR17p5SIFeFpdj35LetkkHluvtzg,4,1
oR17p5V5naR_Xqw8UGLs3XOm34Q4,4,1
oR17p5XDuHsXWHvnnPN_pBBJ-IM8,4,1
oR17p5Yl7Ygyc-JHtYIPUPmanw-c,4,1
oR17p5Tm0Jbl5AsH0JG4Ab6Ox1QY,4,1
oR17p5cjJx3g4227Jz-T15PaAFek,4,2
oR17p5dD3mMn_34Ocbh6QxU-e0mM,4,2
oR17p5Ysh0AVhLvQamkRHVu91NdY,4,1
oR17p5bKZMpMhokHHkj-XFDwYNic,4,2
oR17p5UDpkUcVvdSSueLm_n8Zk9I,4,2
oR17p5dNbohbS4fXxyl959Bmyf_o,4,1
oR17p5e2HJPcasptFo1gp1M1dCj4,4,1
oR17p5cGQiX6b2TfsiEIQeWNG7jI,4,1
oR17p5TuRSbe3iZBqF7jqDdOTk9g,4,3
oR17p5TTw2ju5-KviDlOl3ABzEX4,4,1
oR17p5f09SUPqtmmXvL0c9aBvwq4,4,1
oR17p5U0I3dHdlqtlAyZ4ZoAK45Q,4,1
oR17p5VLL4joN6BwT69cG3lsGi0o,4,1
oR17p5ZXio420OWoIB4qwuwW6qYc,4,2
oR17p5d_F9WzJoTeBpMcXUjk1gtU,4,1
oR17p5RZ-TMjNQCKD-oK7fl2U-K4,4,1
oR17p5ao8LwYnrJdz-ZEuJD4bbzQ,4,1
oR17p5fQRwB2V5UCRtklMnEh7RVs,4,1
oR17p5dlG7AIVMsEr8Zv64tQEyrI,4,1
oR17p5VRuwLsT9IcNx_98aeazsqY,4,2
oR17p5dZ2fSUmfvz79ykeWhSSBFs,4,2
oR17p5fNA8CyUtOpbSZjHNPTe6iE,4,1
oR17p5bx-jOhFtsIdgh_Ot4mgJcU,4,4
oR17p5cHxe2iSHs7M_kP1W7BJnb0,4,2
oR17p5Wf_LN1BHN5snoP0y-XurvM,4,3
oR17p5T8c1s8n_usBrthu49xFxOI,4,3
oR17p5VAoznPwuoxu92M8KMP6TDY,4,1
oR17p5RsSm7C_9qBrJeQAgd-Lfug,4,3
oR17p5ZobmwFSyDiKNvBAVnDDBtc,4,3
oR17p5YJJgByTOcJ95-WJ4k08YNA,4,1
oR17p5dfq-QR2RBCH2A93PyTb7G4,4,2
oR17p5U_e7jdYlvG5eOOfPR1f1TA,4,1
oR17p5SEamyqyjyytGz0VvEiwWcU,4,2
oR17p5ZVPhGtnj_9SOSwkztmpVI0,4,4
oR17p5fTDhr1_lbS-KU_Tu-NGJqI,4,3
oR17p5QpIjQLNybArXZ2EetcXalw,4,3
oR17p5Zx1lhVAczWrUZcC9JSxI4A,4,1
oR17p5cliFuG6X2cTi0yExE29Yaw,4,3
oR17p5XCcm3HRw9HRtrGC4T3-zL4,4,1
oR17p5dSpsMuD3ys6_xoxzsWKhbI,4,2
oR17p5SLLokiXLt2nCeb5StA_eIc,4,1
oR17p5dQg8L2mN56nmEDsWFAgGKA,4,1
oR17p5RJOD0EAG8TZdsT_z8iUGr8,4,2
oR17p5ZhIJss6e1VmGHXOL6OZAmI,4,2
oR17p5RQBk37mlAKLwgnpi2etmiI,4,1
oR17p5a9jyfoUwzB6YUbvZFPvb4Q,4,1
oR17p5RHo2OLwrHsCVQwNYzFli0s,4,2
oR17p5WFs3h1ByMSDcGFbnSNkdYk,4,1
oR17p5YKL3SUXAgft05CG0iFRhDg,4,1
oR17p5RoAgW4aGrt8PwcRmp5ScGY,4,2
oR17p5bv_B3-vIfphz7x6ED5TI-s,4,1
oR17p5Xd_ExhTnN4TK0uSnzU-Pb4,4,1
oR17p5TE_CrDZnnm8u8-9bkx3Vkc,4,1
oR17p5WwqU1LqZ6T9vOsAIZAI6Fc,4,2
oR17p5RoMZXKP_sUcnAR_x83mL6A,4,2
oR17p5ROZZ9qjfByM5FqvFckI6Lg,4,2
oR17p5WvB_d3SIJx8MNSIx9wCqtw,4,1
oR17p5dtHrWsJKoBN32M0hH7lg9o,4,1
oR17p5f7q_Q6Uadxqayiemnpa_4A,4,1
oR17p5dy2cRlrjHIrcG1hJQezjAE,4,1
oR17p5TwS0sU5F3adyrErs6oVb08,4,2
oR17p5UzJBe_fY0gxvOQ1avH7Res,4,1
oR17p5YAiw6APtnU6GSlZN-yicmc,4,1
oR17p5b9claFQXi1XtbQN3HpxOxk,4,1
oR17p5VbXz0cwHi4JPYmxURjkqMY,4,1
oR17p5aFMDUh4Vbw_-6CEiy5YFIQ,4,1
oR17p5X-ky04F_o2-OPiB5F1XTdc,4,1
oR17p5VNFn9qEr0yYEaUWN08ySnI,4,1
oR17p5cjSFbNXfGv6OJe2WwNCwcs,4,3
oR17p5fJfH9wRTmtJKH8mCOI1Uhw,4,1
oR17p5cJEJvdtgnwXSRMbNd5Ovvw,4,3
oR17p5aP3oxNVlpTX78FHoenxTt4,4,1
oR17p5SeBKO_uF-KZ760_iFnJDbc,4,1
oR17p5QQDfFjEI0-FD8rnVW6YlhI,4,1
oR17p5WnUEvwphsbL8wpmHARgInU,4,3
oR17p5W9-WafCx2p6H7XpwlEuF1Y,4,2
oR17p5S0__sgkghZCpSIhW0kyxV4,4,2
oR17p5Z2rB4tkZQk-A_uHWUIjdPQ,4,2
oR17p5UiC6E9r1_UATLBg1Dqb3y0,4,1
oR17p5bY_j7PZmWRYNJGGV9l8jJs,4,1
oR17p5eoXvYjrvGiz57eExnJdqvU,4,1
oR17p5cvcl-mUtiQEP9_BTxdIy3s,4,2
oR17p5Z2mZr_fp6HtlWNA-orHr-s,4,1
oR17p5Sy3TOzrRhdUZiKy0LbB_7I,4,1
oR17p5WWPq9ALZ6qAVOJcQuGQEQk,4,2
oR17p5WA0VwgEv-o__GmsY22-qDU,4,2
oR17p5VwdoTZIjr7h7RAliYRkL7Y,4,2
oR17p5YLrvAnRfO4kgQoPabUxA0Y,4,2
oR17p5W9-IxV-nUX2shHufTSa99U,4,1
oR17p5WUCFILGyEeZq8c0Ln0kQ04,4,1
oR17p5ZoOM6AeNcR9XWcoBCxBRcI,4,2
oR17p5cQWLXcPsABIaIBF4RBVY0A,4,1
oR17p5ZRZrBep3OWiibKWSuZm5ng,4,1
oR17p5RCbTDZM7tnBIAFBMqYJxF0,4,1
oR17p5YbdvkLtQWj0q4Bv7J8nt5c,4,4
oR17p5aaTG1eBUUtup4-u0a3tR9o,4,3
oR17p5cEuizgGunoi6tzcBxYq6W4,4,1
oR17p5U6t3Mp-cCACBlbBushQfXg,4,1
oR17p5eV3iEKvhMVoArxtpO1KyZk,4,3
oR17p5Zz3Wd-ee_uGK7Au-JQ3AxU,4,1
oR17p5TEIPhMLjfMkCrkdZZnPDGQ,3,1
oR17p5f17FJarW-C9-3_t4hv814I,3,1
oR17p5XgLm8-EaqWvtmsaIg0COfg,3,1
oR17p5bC2YmElrM3gN6gkZqwxKb8,3,1
oR17p5TYgDrFbTQb7lDTHN-12EwA,3,1
oR17p5a9jM3PUyC4LCKWnEJM4eG0,3,2
oR17p5TaruguV1zQqYu4LdeUECsM,3,1
oR17p5bFEbMrqGC7VzDMFai5sdKg,3,3
oR17p5Zll3rFSwMceueOMvla9zv4,3,1
oR17p5QezZsMptlV5KkLDV_FQY7Y,3,1
oR17p5fjli9g7yWcJiOWb7x8M08s,3,1
oR17p5fjL9LS3NFzVKl6y06xPasQ,3,3
oR17p5eKjixenI7CogjEpEC9grrU,3,1
oR17p5Wjlrs6cQsFV_pl1Z3DcGD0,3,1
oR17p5fVRC3UAXHPdLvsdsixK5gM,3,2
oR17p5agENvOh02SdaPfEVJMfju0,3,1
oR17p5U3GjY3A5i1M2wus-KoS8wU,3,3
oR17p5ZwyeTEm_tBSFUmBi1z4n2o,3,1
oR17p5SWJC9bjyhtQbfKWREil-7Y,3,1
oR17p5cRBGt0bQKGWDTr3s5B69HI,3,2
oR17p5edYYSYfQCighqhTjVP11nA,3,1
oR17p5Vkcpl5jqNLAKLzvGWgPmXo,3,3
oR17p5fTv2qoZUHUbSP9M5lQLbM0,3,1
oR17p5YIHsgKb3FdjBGNA_eXeTls,3,1
oR17p5eqbRk42xyNQGwhMQuMra6A,3,1
oR17p5fLiha2HtmGvr6HrO52eBYQ,3,2
oR17p5T1MBvT0o9isCxpHMmaLkhY,3,1
oR17p5VOfogvMcpHj9m0RFkJPKMI,3,1
oR17p5SX4-0vVCiGYt2RARNV-x3E,3,1
oR17p5c9sVN-36H-trr20nHSMN18,3,1
oR17p5bbdDXG8aA9b-F_VwN46p-Y,3,2
oR17p5Tlwmz6DSXZqxo0HlO6i4MM,3,2
oR17p5S-OkN4pLLjQlwi7V6KqdWw,3,1
oR17p5Sr95NzS6TQOaCwMYYmaUg0,3,1
oR17p5UUjI3PIU7DHZEwhtFybzaQ,3,2
oR17p5UAoZjPNfLniNLrRgD37xy0,3,1
oR17p5ZCgGvrV5iObcdMtLhac6e4,3,1
oR17p5Qnmd2IWFohlEZTvKilwIzg,3,1
oR17p5TUiHeIExJJf6iY4y6mbZVk,3,1
oR17p5f0K3G0ssOSKON0_g19Yi4U,3,3
oR17p5QsMPDTHKdDR2Hfq7JhuE6s,3,1
oR17p5e-nNiMJTBqT7xIoD6aeJfs,3,2
oR17p5Tlp7JLYnuoACM8AEkEIGkc,3,1
oR17p5aE0xXkh35dfMC2kcxDBcco,3,1
oR17p5UH8FfstB_wa9btDRP6wyBY,3,1
oR17p5SPhDuypIEQtCZ1lw0qaN_4,3,1
oR17p5YBcbJPO-gU1i6gcW4xTdIw,3,1
oR17p5d_jMmvpKV3IVR_m1ky5aWk,3,1
oR17p5Ts-aTxCC8Fj6D27XNvquGs,3,2
oR17p5e0elzXJQ2u6zLWMJglohhg,3,1
oR17p5YirGAEO-5KlU0GXGtgu46s,3,1
oR17p5XVnHQOjbTenDKgLLXQUKqg,3,1
oR17p5TceDRPS1qw_h5-96rAJ67g,3,2
oR17p5XwALq067YbHLhj1MqMB21U,3,1
oR17p5bqqeO2qZTA6hL-KP1AnO-I,3,1
oR17p5egfTwhvnI6_bViDaDjMV6U,3,1
oR17p5UMhPuvo5ap0qrbXZFyzqwk,3,2
oR17p5bjd0Lf_4IAeHe-lxLKgevE,3,2
oR17p5TFfYhJZulu8IhDUxQkfMcE,3,1
oR17p5UsWWC98t7FXJfIvYiWnkew,3,1
oR17p5bBJH8iFjne-jgS0OEuyPag,3,1
oR17p5ThFRxWTYuvtw8sOgcdMmNQ,3,2
oR17p5eMVq7O_nuPWXqyjl1qebho,3,1
oR17p5TouERTyqFJ1otIzsRJ27EE,3,1
oR17p5aVduNSIldFakEFePXudrTU,3,1
oR17p5QXsojcT4hZjdVjWBB8a8_I,3,1
oR17p5csnrqL7O3AGMiCexcHs3yk,3,2
oR17p5QIcDZhBC3-kAHAv4_r82RE,3,1
oR17p5WsT9Ikkj1gkA-2a__n-iz4,3,1
oR17p5cSvrxlTzUge_B_nQTZwN_I,3,1
oR17p5QOBW_UqwNe-zhEKXkOWRsk,3,2
oR17p5WtPSajPkpi7W48TtCy45-c,3,2
oR17p5dg1U6LeiwMHvdi00JGcPm8,3,1
oR17p5ZTpvbNn6SktN9MCflNkoPg,3,2
oR17p5WCIJXWSF76fIKYZ6X8FYhE,3,1
oR17p5fwPKFs6cbHLqMvlIgqAWeE,3,1
oR17p5S9SUpAb_Ug6fCV7Hbpw7pY,3,1
oR17p5cSjvZ0t0-sTQddOlcU-G5Y,3,1
oR17p5bArn1q6MEB_ytI0icsw5xk,3,1
oR17p5SgWlb7PsqZluX7cCa4d5jI,3,2
oR17p5SDaOo821lZrLYycFtq7hkQ,3,1
oR17p5Q8m2GAe3f861ZXMksz4Gf4,3,1
oR17p5SBEmv_IR8hSwmoXdsCCTFI,3,1
oR17p5WYQ-rlrL-RntwiBtPSr4sQ,3,1
oR17p5ZoEzJ0cB9JpPt3UuZP9Txg,3,1
oR17p5S14BrPCYQhiIm0ic9sEpkI,3,1
oR17p5dKE7cLJIEHwti80aHNaaBw,3,1
oR17p5b6ZMZ1kdc3l2pnvwIPUSwA,3,1
oR17p5Rm3zPMs0l5CXKIn1QHQjnw,3,1
oR17p5fERyO7XElv4HuZHyizvnmY,3,2
oR17p5bOwnyVxd89wKV7XZM1O83A,3,1
oR17p5ahHTe6_LmA7yq60EirHzBw,3,1
oR17p5T8NN29p0Td5jwDtpF-fJJQ,3,3
oR17p5SktpN7y4ZDyxYN2lBJ6M5k,3,1
oR17p5ZwSNaIgs7oFaFlN01TLEuU,3,1
oR17p5e4s-azvh1mn9qX-sC3yq-I,3,1
oR17p5feOrQwSKV0jClR4on9UDP0,3,2
oR17p5f8BWC57puk2YGUY3rNbDzg,3,1
oR17p5fthEhQhmK9_4VM6mGjQkjg,3,1
oR17p5b4hH2YvRUYgx-sP_4Oc7dY,3,1
oR17p5d-pJKlN3h1MQu09sJZVUmo,3,1
oR17p5SOmfxM9G9PHv2CZXnPmegA,3,1
oR17p5XzJk9CnU2Gkhu36a6Sj_3A,3,1
oR17p5QQUoCIl190zkyQvn0WXwVI,3,1
oR17p5RJZJAT4-mPRDJ_9myUgYyM,3,2
oR17p5dAxVTi4RaNDGb69r0A1GwA,3,1
oR17p5T9jWRwGP7QV-Ki_08UuS4c,3,1
oR17p5RtP255ybXFYx_eWHcP80v8,3,2
oR17p5Zmv7GiufhvJusFD0n-uC5Y,3,1
oR17p5RdX7cP_1UGKVF-qTHUD1Cg,3,1
oR17p5TK97jViPHjVkwHmaJxvC-g,3,1
